Disease1,Disease2,Sim
279,317,0.16071428599999998
279,319,0.027027027
279,320,0.157142857
279,323,0.018018018
279,324,0.190635452
279,329,0.058495822
279,330,0.048913043
279,338,0.061983471
279,340,0.016129031999999998
279,350,0.076502732
279,356,0.14805194800000002
279,360,0.121896163
279,362,0.114285714
279,365,0.06818181799999999
279,370,0.157258065
279,374,0.333333333
279,377,0.066371681
279,379,0.23046875
279,386,0.25862069
279,391,0.048913043
279,392,0.033333333
279,395,0.046391753
279,399,0.07075471700000001
279,404,0.131034483
279,406,0.212871287
279,408,0.12371134
279,410,0.165938865
279,412,0.018939394
279,413,0.07075471700000001
279,414,0.01659751
279,419,0.108
279,433,0.047368421
279,436,0.19895288
279,440,0.137755102
279,441,0.236842105
279,442,0.107317073
279,443,0.033333333
279,445,0.020188425
279,447,0.07075471700000001
279,452,0.112537019
280,2,0.352941176
280,3,0.193548387
280,4,0.078947368
280,5,0.191489362
280,6,0.06936416200000001
280,10,0.625
280,12,0.2
280,13,0.067567568
280,14,0.05952381
280,19,0.043859649
280,26,0.11627907
280,29,0.315789474
280,38,0.0625
280,43,0.211267606
280,47,0.315789474
280,53,0.054878049000000005
280,54,0.182926829
280,55,0.257142857
280,61,0.047169811
280,64,0.117647059
280,65,0.176470588
280,66,0.170454545
280,67,0.219512195
280,69,0.574468085
280,70,0.067567568
280,74,0.151515152
280,75,0.063492063
280,77,0.060952380999999986
280,79,0.189873418
280,80,0.055555556
280,81,0.117647059
280,84,0.066006601
280,86,0.176470588
280,88,0.047619048
280,92,0.034722222000000004
280,97,0.135135135
280,103,0.06122449
280,104,0.048582996
280,107,0.048422597000000005
280,109,0.0625
280,112,0.552941176
280,113,0.054878049000000005
280,114,0.230769231
280,116,0.166666667
280,117,0.06122449
280,118,0.147058824
280,122,0.16853932600000002
280,129,0.079207921
280,132,0.05882352900000001
280,146,0.211267606
280,148,0.191082803
280,149,0.123222749
280,154,0.055555556
280,158,0.08
280,160,0.180722892
280,166,0.067567568
280,175,0.194805195
280,184,0.050974513
280,187,0.189873418
280,191,0.195652174
280,193,0.147368421
280,194,0.054298643
280,202,0.096385542
280,212,0.1875
280,214,0.194805195
280,217,0.08839779
280,221,0.055727554000000006
280,223,0.06434316400000001
280,225,0.096385542
280,227,0.075471698
280,232,0.081081081
280,233,0.194805195
280,234,0.048422597000000005
280,235,0.165137615
280,240,0.043668122
280,248,0.067567568
280,250,0.189873418
280,252,0.189873418
280,256,0.06818181799999999
280,258,0.147186147
280,259,0.073170732
280,271,0.28571428600000004
280,276,0.226415094
280,278,0.064
280,281,0.257142857
280,291,0.085714286
280,297,0.198019802
280,302,0.0625
280,303,0.075471698
280,304,0.176470588
280,306,0.095808383
280,309,0.28571428600000004
280,310,0.177514793
280,315,0.211267606
280,316,0.659574468
280,324,0.134831461
280,335,0.187817259
280,340,0.13888888900000002
280,344,0.15789473699999998
280,345,0.05
280,351,0.048257373
280,352,0.078947368
280,353,0.154639175
280,355,0.230769231
280,361,0.048543689
280,363,0.552941176
280,368,0.162162162
280,371,0.05
280,373,0.05952381
280,376,0.16981132100000002
280,379,0.214285714
280,380,0.0625
280,382,0.219512195
280,383,0.1
280,390,0.043165468
280,403,0.054347826
280,404,0.064690027
280,410,0.060913706
280,414,0.129186603
280,415,0.185328185
280,417,0.16853932600000002
280,421,0.219512195
280,424,0.048422597000000005
280,426,0.211267606
280,430,0.04784689
280,436,0.075471698
280,440,0.219512195
280,452,0.04519774
280,453,0.06
281,3,0.144578313
281,5,0.14285714300000002
281,10,0.139534884
281,19,0.028846154
281,29,0.272727273
281,43,0.147540984
281,47,0.272727273
281,54,0.125
281,55,0.2
281,67,0.388888889
281,69,0.28571428600000004
281,74,0.101123596
281,79,0.130434783
281,81,0.103448276
281,97,0.089108911
281,103,0.045454545
281,112,0.253333333
281,114,0.176470588
281,117,0.045454545
281,118,0.097826087
281,122,0.113924051
281,146,0.147540984
281,148,0.131386861
281,149,0.062827225
281,160,0.123287671
281,187,0.130434783
281,191,0.146341463
281,212,0.139534884
281,232,0.0625
281,235,0.121212121
281,250,0.130434783
281,252,0.130434783
281,259,0.055555556
281,271,0.378378378
281,276,0.125
281,280,0.257142857
281,309,0.378378378
281,310,0.120805369
281,315,0.147540984
281,316,0.333333333
281,335,0.084745763
281,340,0.091836735
281,344,0.105882353
281,353,0.103448276
281,355,0.176470588
281,363,0.253333333
281,368,0.109090909
281,379,0.039215686
281,382,0.166666667
281,383,0.085714286
281,404,0.048338369000000006
281,414,0.079365079
281,415,0.10041841
281,417,0.113924051
281,421,0.166666667
281,426,0.147540984
281,440,0.166666667
282,3,0.071428571
282,22,0.057471264
282,31,0.091603053
282,57,0.1125
282,60,0.083333333
282,65,0.039473684
282,77,0.049079755
282,91,0.147540984
282,93,0.5932203389999999
282,106,0.054545455
282,116,0.024691358
282,157,0.07826087
282,161,0.070175439
282,163,0.111801242
282,168,0.084745763
282,175,0.044117647
282,197,0.394736842
282,212,0.103448276
282,217,0.024539877
282,224,0.107142857
282,233,0.044117647
282,235,0.06
282,240,0.056872038
282,244,0.304347826
282,257,0.044776119
282,260,0.107462687
282,288,0.053892216
282,294,0.096774194
282,301,0.147540984
282,304,0.039473684
282,335,0.100558659
282,343,0.070422535
282,369,0.028985507
282,375,0.123287671
282,396,0.254237288
282,407,0.254237288
282,415,0.074688797
283,1,0.182711198
283,9,0.009861933
283,17,0.025954198
283,21,0.136150235
283,22,0.046941679000000014
283,35,0.034343434
283,37,0.015929204
283,40,0.00589391
283,44,0.085299456
283,45,0.009861933
283,50,0.02800659
283,51,0.009861933
283,54,0.045685279
283,74,0.09215956
283,79,0.029982363
283,83,0.009861933
283,87,0.125248509
283,89,0.182711198
283,96,0.01512605
283,98,0.125248509
283,100,0.013100437
283,118,0.022636485
283,119,0.08840864400000001
283,123,0.003921569000000001
283,125,0.019883041
283,128,0.067193676
283,136,0.017892644
283,140,0.026941363
283,153,0.049773756
283,156,0.24040404
283,164,0.00589391
283,167,0.125248509
283,172,0.00589391
283,173,0.103030303
283,178,0.034343434
283,180,0.08292682900000001
283,181,0.053677932000000005
283,187,0.029982363
283,188,0.009861933
283,196,0.116521739
283,201,0.034343434
283,205,0.125248509
283,207,0.007587253
283,220,0.022880215
283,222,0.009861933
283,228,0.012658228
283,236,0.034343434
283,241,0.025036819
283,243,0.02364395
283,250,0.029982363
283,252,0.029982363
283,267,0.05229794
283,269,0.017892644
283,270,0.027463651
283,272,0.00589391
283,286,0.017892644
283,299,0.017892644
283,310,0.024549918
283,311,0.023909986
283,312,0.017892644
283,313,0.030852995
283,314,0.052969502
283,319,0.01294964
283,321,0.07178631099999999
283,323,0.024460432
283,332,0.034343434
283,333,0.00589391
283,334,0.054726368
283,337,0.009861933
283,339,0.147208122
283,340,0.021276596
283,341,0.022880215
283,342,0.009861933
283,344,0.024460432
283,346,0.017892644
283,347,0.009861933
283,349,0.021065675
283,353,0.023909986
283,358,0.182711198
283,367,0.034343434
283,368,0.158518519
283,385,0.00589391
283,388,0.017892644
283,397,0.069033531
283,402,0.125248509
283,411,0.009861933
283,414,0.022049287
283,417,0.026275116
283,422,0.034343434
283,427,0.016949153
283,432,0.009861933
283,434,0.052969502
283,439,0.103030303
283,446,0.00589391
283,448,0.011494253
283,449,0.017892644
284,16,0.128205128
284,17,0.035087719
284,19,0.15942029
284,24,0.065217391
284,27,0.179775281
284,32,0.031578947
284,33,0.038647343
284,36,0.036697248
284,52,0.038961039
284,57,0.079646018
284,59,0.134328358
284,60,0.042553191
284,62,0.035794183
284,63,0.03539823
284,92,0.023809524
284,97,0.037037037
284,99,0.044776119
284,101,0.042553191
284,103,0.196721311
284,106,0.15584415599999998
284,108,0.044247788
284,117,0.196721311
284,121,0.042553191
284,122,0.053097345
284,125,0.057553957
284,130,0.27027027
284,134,0.409090909
284,135,0.028436019
284,137,0.042525773
284,138,0.032786885
284,141,0.037037037
284,144,0.065217391
284,147,0.065217391
284,155,0.052863435999999986
284,157,0.040540541
284,159,0.063829787
284,161,0.151898734
284,169,0.148514851
284,176,0.044776119
284,177,0.048076923
284,191,0.043103448
284,192,0.224299065
284,206,0.060606061
284,209,0.042553191
284,211,0.034482759
284,215,0.065217391
284,218,0.260869565
284,226,0.045045045
284,229,0.042553191
284,235,0.112781955
284,245,0.048076923
284,247,0.044776119
284,258,0.043010753
284,275,0.224299065
284,276,0.046153846
284,285,0.026666667
284,288,0.154506438
284,319,0.035714286
284,328,0.127659574
284,330,0.045
284,331,0.065217391
284,335,0.040816327
284,336,0.042553191
284,338,0.046511628
284,354,0.094736842
284,360,0.033684211
284,365,0.050847458
284,370,0.045454545
284,376,0.046153846
284,377,0.041322314
284,382,0.226415094
284,383,0.230769231
284,384,0.456521739
284,391,0.045
284,392,0.043367347
284,394,0.264150943
284,395,0.047619048
284,399,0.15789473699999998
284,400,0.065217391
284,404,0.154175589
284,413,0.052631579000000005
284,415,0.016286645
284,419,0.045112782
284,421,0.226415094
284,423,0.13636363599999998
284,433,0.038834951
284,435,0.040920716
284,443,0.043367347
284,447,0.052631579000000005
284,448,0.046153846
284,450,0.06122449
284,451,0.042016807
285,33,0.25
285,34,0.16751269
285,36,0.096256684
285,42,0.134146341
285,49,0.231707317
285,57,0.020512821
285,62,0.031168831
285,63,0.323076923
285,72,0.124260355
285,75,0.339805825
285,76,0.076142132
285,84,0.31157270000000004
285,92,0.059016393
285,96,0.016483516
285,101,0.038216561
285,125,0.016194332
285,129,0.479452055
285,130,0.052356021
285,135,0.061111111
285,138,0.028169014
285,140,0.047120419
285,141,0.032432432000000004
285,144,0.065359477
285,145,0.056603774
285,147,0.065359477
285,148,0.034482759
285,155,0.051020408
285,194,0.159663866
285,206,0.05988024
285,211,0.029850746
285,227,0.397727273
285,229,0.267515924
285,241,0.019704433
285,247,0.105485232
285,258,0.177419355
285,279,0.181818182
285,284,0.026666667
285,303,0.397727273
285,308,0.026706231
285,311,0.018957346
285,320,0.061538462
285,323,0.019323671
285,324,0.200704225
285,328,0.038216561
285,336,0.573248408
285,338,0.044052863
285,340,0.017167382
285,354,0.025157233
285,356,0.16056338
285,360,0.02905569
285,362,0.051282051
285,365,0.048780488
285,370,0.094420601
285,374,0.029411765
285,379,0.244813278
285,384,0.065359477
285,394,0.099447514
285,399,0.050761421
285,404,0.140740741
285,408,0.055865922
285,410,0.327102804
285,414,0.017699115
285,433,0.085714286
285,435,0.036474164
285,436,0.397727273
285,442,0.115789474
285,447,0.050761421
285,452,0.220356768
286,1,0.019920319
286,9,0.36
286,17,0.185185185
286,21,0.037974684
286,22,0.26436781600000003
286,35,0.147540984
286,37,0.254480287
286,40,0.298804781
286,44,0.044117647
286,45,0.36
286,50,0.413333333
286,51,0.168
286,54,0.02739726
286,74,0.055555556
286,79,0.1
286,83,0.168
286,87,0.032258065
286,89,0.019920319
286,96,0.28571428600000004
286,98,0.032258065
286,100,0.282352941
286,118,0.075268817
286,119,0.019920319
286,123,0.125248509
286,125,0.028301887
286,128,0.031914894
286,136,0.483870968
286,140,0.269230769
286,153,0.274390244
286,156,0.049180328
286,164,0.019920319
286,167,0.032258065
286,172,0.139442231
286,173,0.049180328
286,178,0.147540984
286,180,0.039473684
286,181,0.032258065
286,187,0.1
286,188,0.168
286,196,0.070422535
286,201,0.147540984
286,205,0.032258065
286,207,0.12883435599999998
286,220,0.032608696
286,222,0.168
286,228,0.022727273
286,236,0.147540984
286,241,0.321428571
286,243,0.078651685
286,250,0.1
286,252,0.1
286,267,0.333333333
286,269,0.483870968
286,270,0.267973856
286,272,0.298804781
286,283,0.017892644
286,299,0.096774194
286,310,0.01986755
286,311,0.306818182
286,312,0.225806452
286,313,0.352941176
286,314,0.064935065
286,319,0.023255814
286,321,0.067567568
286,323,0.290697674
286,332,0.147540984
286,333,0.139442231
286,334,0.302013423
286,337,0.36
286,339,0.068493151
286,340,0.272727273
286,341,0.032608696
286,342,0.024
286,344,0.313953488
286,346,0.225806452
286,347,0.36
286,349,0.03
286,353,0.079545455
286,358,0.019920319
286,367,0.147540984
286,368,0.035928144
286,385,0.298804781
286,388,0.032258065
286,397,0.024
286,402,0.032258065
286,411,0.168
286,414,0.031413613
286,417,0.0375
286,422,0.147540984
286,427,0.297709924
286,432,0.168
286,434,0.428571429
286,439,0.049180328
286,446,0.139442231
286,448,0.216494845
286,449,0.483870968
287,0,0.02020202
287,11,0.670588235
287,21,0.031578947
287,25,0.19101123600000006
287,48,0.025641026
287,104,0.168582375
287,124,0.03030303
287,128,0.127272727
287,138,0.028571429
287,158,0.046728972
287,162,0.057324841
287,180,0.152173913
287,186,0.056179775
287,198,0.066666667
287,207,0.225641026
287,216,0.097826087
287,220,0.018518519
287,231,0.256157635
287,239,0.09375
287,246,0.166666667
287,264,0.08737864099999999
287,275,0.022222222000000003
287,318,0.463414634
287,324,0.035587189
287,341,0.018518519
287,365,0.04950495
287,390,0.034246575
287,398,0.23566879
287,412,0.17073170699999998
287,428,0.03030303
288,3,0.213270142
288,14,0.020725389
288,16,0.08530805699999999
288,19,0.09486166
288,22,0.041474654
288,27,0.172131148
288,31,0.051724138
288,38,0.02764977
288,41,0.020304569
288,52,0.125
288,57,0.073891626
288,58,0.023952096000000003
288,59,0.097959184
288,60,0.196911197
288,65,0.025641026
288,77,0.031304348
288,85,0.020304569
288,91,0.090909091
288,93,0.167701863
288,97,0.024291498
288,99,0.146067416
288,103,0.162895928
288,106,0.413461538
288,107,0.046065259
288,108,0.02955665
288,109,0.02764977
288,110,0.023952096000000003
288,116,0.014634146
288,117,0.162895928
288,122,0.039408867
288,125,0.047058824000000006
288,130,0.180904523
288,134,0.392156863
288,137,0.116959064
288,152,0.036363636
288,157,0.172161172
288,159,0.048484848
288,161,0.41588785
288,163,0.073529412
288,168,0.055900621
288,169,0.100558659
288,175,0.027932961
288,176,0.146067416
288,177,0.183783784
288,183,0.036363636
288,191,0.028708134
288,192,0.209424084
288,197,0.046153846
288,202,0.020942408
288,203,0.062111801
288,212,0.299539171
288,217,0.014563107
288,218,0.223602484
288,224,0.071090047
288,226,0.030150754
288,230,0.254545455
288,233,0.027932961
288,234,0.046065259
288,235,0.160493827
288,237,0.062111801
288,240,0.035433071000000003
288,242,0.036363636
288,244,0.193370166
288,245,0.183783784
288,257,0.028248588
288,260,0.090261283
288,265,0.02764977
288,273,0.017621145
288,275,0.188481675
288,276,0.033755274
288,282,0.053892216
288,284,0.154506438
288,294,0.053892216
288,301,0.090909091
288,302,0.01843318
288,304,0.025641026
288,305,0.071856287
288,307,0.036363636
288,319,0.102325581
288,330,0.146892655
288,335,0.094594595
288,343,0.048648649
288,369,0.016574586000000002
288,373,0.020725389
288,375,0.079365079
288,376,0.050632911
288,377,0.02739726
288,378,0.023952096000000003
288,380,0.02764977
288,382,0.19047619
288,383,0.194594595
288,391,0.146892655
288,392,0.12716763
288,394,0.19047619
288,395,0.181818182
288,396,0.167701863
288,404,0.114014252
288,407,0.167701863
288,413,0.243902439
288,415,0.123239437
288,421,0.19047619
288,423,0.130718954
288,424,0.046065259
288,425,0.036363636
288,431,0.031746032
288,443,0.12716763
288,451,0.027906977000000003
290,0,0.12745098
290,6,0.025906736
290,16,0.038834951
290,26,0.100719424
290,30,0.048192771
290,31,0.112426036
290,53,0.032608696
290,56,0.029325513
290,59,0.116666667
290,62,0.079283887
290,66,0.102040816
290,71,0.048192771
290,77,0.06725663700000001
290,80,0.35593220299999995
290,88,0.294117647
290,92,0.071428571
290,95,0.551724138
290,107,0.067629678
290,113,0.032608696
290,126,0.1
290,132,0.375
290,141,0.042553191
290,142,0.275
290,149,0.082251082
290,155,0.095477387
290,161,0.090909091
290,169,0.045977011
290,170,0.035502959
290,171,0.106145251
290,174,0.036144578
290,179,0.210526316
290,182,0.160493827
290,184,0.073627845
290,189,0.031746032
290,193,0.028571429
290,200,0.076923077
290,204,0.179775281
290,208,0.106145251
290,219,0.05
290,221,0.085399449
290,223,0.075060533
290,234,0.067629678
290,235,0.092436975
290,240,0.07630522099999999
290,249,0.033898305
290,251,0.094801223
290,277,0.22
290,278,0.161445783
290,306,0.101604278
290,322,0.042105263
290,324,0.06620209099999999
290,325,0.695652174
290,338,0.082608696
290,349,0.071428571
290,351,0.075060533
290,357,0.162162162
290,359,0.035502959
290,360,0.07398568
290,364,0.043478261
290,366,0.090379009
290,376,0.025862069
290,381,0.030487805
290,387,0.069767442
290,389,0.048192771
290,390,0.32214765100000003
290,401,0.048192771
290,409,0.048192771
290,424,0.067629678
290,429,0.6034482760000001
290,430,0.082969432
290,435,0.092537313
290,438,0.036585366
290,444,0.025894897000000004
290,450,0.047619048
290,453,0.218181818
291,2,0.103448276
291,4,0.181818182
291,6,0.156862745
291,10,0.139534884
291,12,0.05
291,13,0.140625
291,14,0.121621622
291,26,0.100840336
291,38,0.139534884
291,53,0.104166667
291,61,0.09375
291,64,0.310344828
291,65,0.04
291,66,0.115384615
291,69,0.14285714300000002
291,70,0.140625
291,75,0.142011834
291,77,0.148453608
291,80,0.12244898
291,84,0.136882129
291,86,0.04
291,88,0.103448276
291,92,0.067164179
291,104,0.105726872
291,107,0.08478803
291,109,0.139534884
291,112,0.12
291,113,0.104166667
291,116,0.0375
291,129,0.197802198
291,132,0.130434783
291,149,0.094240838
291,154,0.1125
291,158,0.2
291,166,0.140625
291,175,0.044776119
291,184,0.091993186
291,193,0.105882353
291,194,0.119402985
291,202,0.246575342
291,214,0.044776119
291,217,0.223602484
291,221,0.106007067
291,223,0.144144144
291,225,0.246575342
291,227,0.17266187100000002
291,233,0.044776119
291,234,0.08478803
291,240,0.08612440199999999
